epoch,acc,f1_m,loss,val_acc,val_f1_m,val_loss
28,0.9767452621459961,0.9381903234124184,0.05496274415403604,0.9761033194405692,0.9328098322663988,0.06031694928450244
29,0.9742186355590821,0.9291619509458542,0.06140718405134976,0.9739952087402344,0.9282107642718724,0.06636535967034952
30,0.9749592208862304,0.9319850027561187,0.059956749798730016,0.9775282723563058,0.9381356375558035,0.05324028094432184
31,0.975089340209961,0.9308076900243759,0.059804936284199355,0.976518794468471,0.9353081405162811,0.056612508610955306
32,0.9737873077392578,0.9268041981011629,0.062214799048379066,0.9766261509486607,0.9403464547225407,0.059565270532454764
33,0.9770856857299804,0.9380160465836525,0.054674507733434435,0.9798116411481584,0.9452880987099239,0.04807878785899707
34,0.9791516494750977,0.943723204433918,0.04897359729744494,0.9819315229143415,0.9495291428906577,0.04227613293166672
35,0.9816704559326171,0.9514967325329781,0.043256101831793785,0.979312242780413,0.9437429104532514,0.048005368746817115
36,0.981544303894043,0.9505551496148109,0.043463069591671226,0.9805037362234933,0.9441232800483703,0.04876633560551064
37,0.9829077529907226,0.9543145084381104,0.040352461636066435,0.9828778948102679,0.9537539235183171,0.04022963669683252
38,0.9813880157470704,0.9503953024744988,0.04473477232269943,0.9715645926339286,0.9169027447700501,0.07934914529323578
39,0.9824266815185547,0.9525611105561257,0.0416030579758808,0.9831949506487165,0.952905821800232,0.04113823204700436
40,0.9706794738769531,0.9145427437871695,0.07167993164621293,0.9672274998256138,0.9077546681676593,0.08419241660407611
41,0.9785326004028321,0.9428762769699097,0.052539825346320866,0.9796609061104911,0.9438595422676631,0.048323258411671434
42,0.9827952194213867,0.9539684414863586,0.04034507578238845,0.9821081978934152,0.9500257364341191,0.04456194027193955
43,0.9836344909667969,0.9565697631239891,0.038626091117039324,0.9838749476841517,0.9564836127417428,0.03871586032743965
44,0.9839366149902343,0.957333758175373,0.03782238427083939,0.98553466796875,0.9599693553788321,0.03485148599637406
45,0.9850525283813476,0.960640242099762,0.03516057578381151,0.9849749973842076,0.959027224779129,0.034349799156188965
46,0.9855339431762695,0.9617214486002922,0.033866169932298365,0.9864072527204241,0.961283722945622,0.03161216359585524
47,0.9857756423950196,0.9616913881897926,0.033323408206924796,0.984664808000837,0.9583577632904052,0.03732027555150645
48,0.9857194137573242,0.9620676928758621,0.033431581743061545,0.98662109375,0.9635182925633021,0.03228234281497342
49,0.9863814544677735,0.9639792895317078,0.03187133090570569,0.9877496991838728,0.9654656461306981,0.028907914645969868
50,0.9866819763183594,0.9647579243779183,0.031224723123013973,0.9865931919642857,0.9637544478688921,0.031824423638837675
51,0.9867765045166016,0.9643660831451416,0.030892992871813477,0.9861319405691964,0.9629414209297725,0.03348056435851114
52,0.986822738647461,0.9652483573555947,0.030826754705049097,0.9857488359723773,0.9617018273898533,0.03302810109619583
53,0.9869855880737305,0.9652464002370834,0.03040101757273078,0.9820764814104352,0.9496102588517326,0.050268260655658585
54,0.9865669250488281,0.9645513471961021,0.03148686471860856,0.9864362444196428,0.9634512407439095,0.032643023771899086
55,0.9868082427978515,0.9645506265759468,0.030928468382917344,0.9872240339006696,0.9638906521456582,0.030331922375730107
56,0.9865641784667969,0.9643799117207528,0.0316466331994161,0.9841612679617745,0.9562802348818098,0.03825143469231469
57,0.9872524642944336,0.9660299825668335,0.029956812132149936,0.9852200099400111,0.9592078796454838,0.03753730870251145
58,0.9867847442626954,0.9652877053618432,0.03115093644708395,0.9855064392089844,0.9600967739309584,0.035126401098178966
59,0.987140884399414,0.9652714842557907,0.03052735486533493,0.9871019635881696,0.9643180549144745,0.031588185152837206
60,0.9855224990844726,0.9610876721143723,0.03650933996774256,0.9621524265834264,0.8806816603456225,0.12841389120689461
61,0.9765217971801757,0.9354880456626415,0.05991790550760925,0.9837052481515067,0.9541700771876744,0.04083184605198247
62,0.9864462280273437,0.9633212721347809,0.032623918019235136,0.9879102434430803,0.9670551010540553,0.02920021638274193
63,0.9881050109863281,0.9683289861679077,0.027851676288992166,0.9892979213169643,0.9712038397789001,0.02502080798149109
64,0.9862630081176758,0.9622259503602981,0.032939142035320404,0.9774140494210379,0.9496803402900695,0.07958868446626834
65,0.9888676452636719,0.9698775100708008,0.025990735297091304,0.9895606994628906,0.9707892894744873,0.02521946020424366
66,0.9894496917724609,0.9719207173585892,0.024595559425652027,0.9903875078473773,0.97413763489042,0.022436203022620508
67,0.9898241043090821,0.9730514842271805,0.023675041059032082,0.9890596662248884,0.9704535986695971,0.025511748649712118
68,0.9897673416137696,0.972620704472065,0.023839364862069487,0.9903003147670201,0.973129210301808,0.02311795578737344
69,0.9897428512573242,0.9726125106215477,0.0238143950747326,0.9906939915248326,0.9742314960275378,0.021716946549713612
70,0.990068588256836,0.9738933834433555,0.02313719325931743,0.9902524675641741,0.9734831418309893,0.022502642976386208
71,0.9903702545166015,0.9746258172392845,0.02239498683717102,0.9898403712681362,0.9728391408920288,0.02438371351787022
72,0.9900113296508789,0.9736628270149231,0.023274163133464754,0.9755999973842076,0.931240200144904,0.10414356738328934
73,0.9888999557495117,0.9703446164727211,0.026286279605701564,0.989208003452846,0.970182307277407,0.0261068000591227
74,0.9894083786010742,0.9716449841856957,0.024829913387075065,0.974818856375558,0.9304161735943386,0.11831706969865731
75,0.9896323013305665,0.9726591563224792,0.025155199291184545,0.990329088483538,0.9729060053825378,0.023253393159913167
76,0.9891645812988281,0.971634084880352,0.025486683072522283,0.9855598449707031,0.9605138846806117,0.039833440924329416
77,0.9898316192626954,0.9729828003048897,0.023843044596724212,0.9897931780133928,0.9726763342108046,0.02476434353739023
78,0.9903268814086914,0.9736061495542526,0.022717797835357486,0.9888535635811943,0.9686804439340319,0.025855018531105348
79,0.989484634399414,0.9721222621202469,0.024977780617773532,0.986392320905413,0.964676730121885,0.034903669357299806
80,0.9894589614868164,0.9718772700428963,0.024935828051529826,0.9909143720354353,0.9751512970243181,0.021336015021162374
81,0.9898010635375977,0.9708319270610809,0.023948547719046472,0.9574740818568639,0.8724856806652886,0.18192360347935133
82,0.988201560974121,0.9688140833377838,0.02829300072044134,0.9815072195870536,0.9497520063604628,0.04726025648415089
83,0.9897512054443359,0.9723114719986916,0.024177273744717242,0.9908333914620536,0.9749902188777924,0.021585092999573265
84,0.9907843399047852,0.9755733188986778,0.0214916165987961,0.9915825980050224,0.9767278952257974,0.019705328944006135
85,0.991203842163086,0.9763172620534897,0.020404350543394685,0.9910145350864955,0.9755001894065312,0.020959131299917187
86,0.9907757568359375,0.9758119013905525,0.021334452903829515,0.9908893040248326,0.9755611113139562,0.022101693946335998
87,0.9911923980712891,0.976752237379551,0.02048066653776914,0.9902457101004464,0.9739547414439065,0.024354996332632644
88,0.9916667175292969,0.9777973610162735,0.01939132488332689,0.9913921901157924,0.9762697236878531,0.020048153852777823
89,0.9913463592529297,0.9766694661974907,0.02012347262818366,0.9910707746233259,0.9746042583669935,0.02149359095575554
90,0.9911238479614258,0.9763518136739731,0.020774688937235622,0.9902442932128906,0.9736423288072859,0.023259498085826634
91,0.978239517211914,0.9404347233474255,0.06338527002371848,0.9710679190499442,0.9174626333372934,0.08690880252314466
92,0.9870718383789062,0.9648356381058693,0.03160624525509775,0.9890281677246093,0.9692125448158809,0.026393840541797026
93,0.9901226425170898,0.9737126138806343,0.02309800905175507,0.9911288670131139,0.9756291210651398,0.02087259005223002
94,0.990339126586914,0.9743745201826095,0.02269070035777986,0.9917247227260044,0.9774770072528294,0.019591393335057158
95,0.9915307998657227,0.9773867067694664,0.01962381087243557,0.9919001988002232,0.9780780817781176,0.0190349554776081
96,0.9916694641113282,0.977852572798729,0.019348475970327853,0.9917719159807478,0.9779664891106742,0.01926397042615073
97,0.9920718765258789,0.9790099859237671,0.018554308169987054,0.9924880981445312,0.9792258730956487,0.017659507186285086
98,0.9922423934936524,0.9791785201430321,0.017972037866711615,0.9918156215122768,0.9777632755892617,0.01923880156661783
99,0.9921163177490234,0.9789019507169724,0.018432852651458234,0.9923661368233817,0.9791472162519183,0.018079368657033357
100,0.9917869567871094,0.9771382623910904,0.01925226436462253,0.9923631940569196,0.9786128623144967,0.018159045026238475
101,0.992108268737793,0.9771155315637589,0.018365955129265785,0.9919024876185826,0.9776204849992479,0.019145680791033164
102,0.9917808151245118,0.9782318842411041,0.01917053055949509,0.992734854561942,0.9803795448371342,0.017105199862271547
103,0.9922550582885742,0.9794199860095978,0.01799557712394744,0.9923439025878906,0.9787392846175602,0.01778230257332325
104,0.991980209350586,0.978065065741539,0.01864718382945284,0.9917512076241629,0.9782247407095773,0.019257014710456134
105,0.9923395919799805,0.9796428191661835,0.017733885920606554,0.9922288077218192,0.9781399531023843,0.01778586319248591
106,0.9922053146362305,0.9789446121454239,0.018114191442728043,0.9902020045689174,0.9734591662883758,0.0261532299220562
107,0.9920702362060547,0.9786691534519195,0.018482483429834246,0.992488534109933,0.9797030968325479,0.017419118194707803
108,0.9808006668090821,0.9479790025949478,0.958328464818187056,0.9115018572126116,0.90300665770108546,1.1943048962524958
109,0.9864963150024414,0.9640808781981468,0.033135057538747785,0.987199946812221,0.9643577396869659,0.03197449429758958
110,0.9907000350952149,0.9748435580730438,0.022037084703333674,0.9909967694963727,0.9755965939589909,0.02181459226246391
111,0.9914435577392579,0.9775989374518395,0.020004865499213337,0.9923943655831473,0.9789091101714543,0.017765184159257583
112,0.99212646484375,0.97938651740551,0.01835160774178803,0.9927188328334263,0.9800986988203866,0.01690245707120214
113,0.9914736557006836,0.976451655626297,0.020004251620266585,0.9908750261579241,0.9751657009124756,0.02160769147532327
114,0.9921575927734375,0.9788206499814988,0.018309964085929095,0.9928101675851004,0.9805774475846972,0.01694844039157033
115,0.9926901626586914,0.978722488284111,0.01709067732328549,0.992538343157087,0.9800750374794006,0.01790014956412571
116,0.9924845123291015,0.9800624686479569,0.017483227744232863,0.99254150390625,0.9793146763529096,0.017615568997072322
117,0.9926911544799805,0.9803328558802604,0.016890299876686186,0.9925126211983817,0.9796446663992745,0.01753700543195009
118,0.9927576446533203,0.9809591963887214,0.01682584865251556,0.9926556178501674,0.9799614642347608,0.016885896931801522
119,0.9926847839355468,0.9802428328990936,0.01702596071641892,0.9932718549455916,0.9820280901023319,0.016173921392432282
